,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
malfoys,1.9431494,-1.655567,-2.4534128,-0.015706921,1.4220029,-0.8700392,-2.2968538,-2.0502298,-1.6199335,-0.27042377,-0.7305621,-0.35725397,-0.66286534,-4.633615,-2.0524523,2.0839558,3.1707013,3.0063746,-1.7326931,-4.986713,0.45083466,1.85167,-0.6041952,1.1864586,-0.33733028,0.9186989,1.6381378,-0.73281616,-2.0723083,1.6723424,-2.950082,0.99290955,-1.1108631,-3.7471192,-3.8979518,2.271686,1.3703505,-0.22977476,0.7966422,-0.62574995,1.1126075,-1.4924068,1.6004889,-1.2792307,1.8408163,-1.5347767,-0.8871361,-3.7781157,1.3867611,0.036727834,2.1187468,-2.612203,3.0641992,-1.0992495,-1.8744136,-4.351153,3.8356187,-0.15952499,1.2987018,1.4113628,0.17500253,-1.1995894,1.2431725,-1.0291212,2.3461409,-3.208174,0.9198643,2.1632316,2.5390048,-2.6355302,-1.0852112,1.6800857,1.440052,-3.6878536,3.3061438,2.61944,-1.7587934,-2.9088736,0.51246434,0.7093341,-2.230826,0.4498478,1.9565893,-1.828927,-0.96103466,-0.5701109,-2.2400315,-1.8145456,2.694136,-2.8219798,-1.9497688,-1.9338534,-0.3329028,-0.9326419,0.37314042,0.12799521,-3.685352,0.18925554,0.25970426,1.5533417,-2.9736931,0.031260766,2.0248225,2.481643,-0.67678136,2.822191,-2.5634437,-0.27255422,2.8784535,1.9561918,-0.18001375,2.4266543,1.7093849,0.6468376,0.04451501,0.30805686,2.136115,-1.4197093,0.60036784,0.93411756,5.600518,1.3887216,-1.0667688,-0.8882753,-0.39411366,0.4688092,3.4251378,-1.9951471
malice,-6.8922524,-1.0008284,3.3987718,-4.8099537,-0.66073114,-2.0816538,-0.17442872,-2.9157012,2.4602041,-4.051405,-0.5999974,-2.1064258,-2.2595973,2.0407681,4.1545978,-1.7781866,-2.4586868,-1.8240173,1.5413326,5.994988,-3.1680326,-2.992985,-3.7790844,1.6894777,0.34085786,3.0931609,4.5369377,-1.9872261,-5.2544436,-0.4793239,-3.342757,-3.787747,6.5765476,-2.1843169,-4.268132,-1.0871589,1.9289446,-0.026621712,-0.1548327,-0.20939894,-5.25714,-2.597519,-7.2383194,-4.017612,-0.8242413,1.1842847,-2.2486732,-4.6997747,-0.21659508,2.8925369,0.49640515,-5.5769973,1.9954926,2.5123215,3.5994537,3.1032429,-1.7746047,-1.0535724,7.9986587,6.5686617,-0.7473752,-7.0083656,-0.02618144,3.7539113,-8.307825,-3.6660986,-0.94851017,-4.908595,-1.8622193,-2.0931997,-2.4222798,4.9878407,0.8548303,0.13882992,6.2347827,-3.0843728,-1.9340793,6.636154,3.0080273,-4.9433527,1.4162172,2.2277288,-3.5295916,3.8441544,2.0813653,1.2200592,1.9255406,2.350413,-2.93217,-2.5426548,-0.53427523,-0.5053251,-5.5385413,-0.4296111,4.8010798,-12.568044,1.1877522,2.5230947,3.5519989,2.658157,-7.2120466,-3.5155764,6.563509,-1.0793678,5.503847,1.320655,3.5002482,-2.5345428,-0.9167018,-2.74805,1.8183917,-3.2954102,4.2926693,-0.7884527,-1.5820522,0.12555751,1.8611174,-1.3358618,3.962828,-5.364223,9.377274,0.71413714,-2.8936093,-0.7121006,5.9509883,-4.9112396,-1.472593,-0.20385444
malicious,8.026048,-0.9292159,4.4027944,-2.5080655,0.9909482,-0.54021156,0.18281384,-0.44504273,-0.8016465,-3.06678,-0.030357951,2.2500339,-5.3669176,-3.3196757,3.057418,-0.976493,-1.9294553,0.41381222,0.99616444,-8.21918,-1.9149847,3.9688337,-1.4999802,1.0184441,-2.332364,5.8105993,-3.8196473,1.8744717,-0.7535316,3.278022,0.98709357,0.5123659,-2.091016,-5.138656,-5.2662816,6.549489,-0.7708454,-0.74401474,4.4502926,-1.7566272,-8.875637,2.0357585,-3.1205297,1.8659539,-2.6670623,-2.1969614,-5.0365806,-5.157458,-0.49326137,9.061796,-9.154961,1.9525748,-5.253252,-0.73525345,-0.46815452,3.791817,3.7305484,2.2301693,-1.7905037,-2.1826844,8.177914,-3.693072,3.284118,1.700974,-0.18102688,-3.3025312,1.8198516,0.87213683,1.4439039,7.6668305,1.5598494,-2.242735,-0.21420221,-0.01372773,4.6995406,-3.5670757,-0.9485764,11.351002,0.9159652,-2.0911613,5.9498296,-5.553371,4.108476,-0.41522267,-1.5157125,-3.9209895,-6.5225763,-3.9375057,0.39514968,2.1641352,-0.7722006,-3.7183871,-2.3572855,5.193226,3.3265622,0.27551535,-0.1631609,0.25608742,5.7390304,-0.5654296,-0.57342476,-2.1508384,4.038163,2.5480986,4.0136323,0.36039478,0.8434049,-1.7476642,1.0718578,-0.30024463,3.482482,1.4832501,-0.64381564,1.9871167,-2.75909,0.06285921,7.7028766,-0.8046967,7.221638,-3.5387206,-3.0962262,0.9881994,4.0883713,0.97507465,1.4520375,5.109487,-0.4401742,2.667162
maliciously,-0.82376254,-1.0336976,-3.0225575,1.5329822,0.042158056,0.69108915,1.7791927,-1.2972772,0.93767166,-1.7164313,1.8534921,-0.9705757,-3.8731298,-1.4970511,-1.3684149,0.0017979395,-0.89712185,-2.4254613,1.6380903,2.4070504,0.8345111,-2.1392229,-0.98398584,2.2640872,0.8163818,-0.47986585,-2.7771919,-1.23705,-0.40420377,3.5533988,0.53276116,-2.770615,-1.3439882,-2.2253084,-0.45934322,-0.14577545,0.5063393,2.277979,-0.10195902,2.3167458,-0.49621624,1.458309,1.4175023,0.9916919,2.673438,-0.057672143,2.7551818,-1.3225583,3.5118604,-3.8343909,1.6287614,-2.17444,1.3315204,0.33667022,2.9604402,-1.236935,1.3614728,-2.2531698,1.0122377,-1.6618036,-2.0400264,2.417476,2.7662704,-0.43254372,-0.45061374,-0.878364,-0.31446427,0.6405417,-0.56601757,-0.4838922,-2.270656,0.7140858,-0.9387555,0.12645559,-0.72937065,-0.020560633,1.0174943,3.1794674,2.2929425,2.9633396,-1.2140887,-0.7005281,0.95639163,0.41721734,1.6597686,-1.2823377,1.2530546,0.40003553,0.40149236,-3.5839245,-2.272952,0.09644427,2.6648927,-0.034471903,-0.40440974,-0.32099327,-0.28763497,0.816854,1.5126431,-0.86776394,-2.2520468,0.39037597,0.845479,4.707745,-0.60415804,0.60627407,2.016508,-0.09245618,0.027388811,-0.8030643,0.48927405,-2.1145566,-0.1323657,-1.6768053,0.4243258,-1.1427352,2.7450943,-0.10499454,-1.3084236,1.353193,1.3751845,-0.8567563,-0.3966989,1.1686169,-0.049109608,-1.9729416,1.4237581,2.1214201
malkin,1.8042198,-2.1462278,-2.2819676,1.167792,-3.6049895,-3.5392127,0.72139704,0.2971752,-2.5085807,-1.9233749,-5.0904627,-1.9767678,-4.0574827,-2.2366776,0.00348474,5.3174567,-2.2142148,-5.9249535,-1.9831288,1.4093127,-0.79788417,5.466054,2.7390413,2.4998062,-0.8552775,5.870759,-2.4908328,5.3450704,-1.6954396,0.4381208,4.1973176,6.1371307,-2.7651942,-2.6982563,-2.1823328,2.0539863,-1.1688739,-0.1589137,2.1519904,-1.4008607,-5.3970084,1.0975044,-2.198655,0.5231213,-1.8122388,-2.6882355,-0.18453154,-3.3207314,0.58147544,-4.491968,-1.2836409,2.4099844,-1.2636191,1.8682737,3.675342,-2.9893854,0.9543316,-1.8573302,0.12050083,2.0967917,1.3642422,-2.201614,1.0085387,1.7988614,1.2694303,3.7657819,-1.3995478,1.8575705,-1.799232,0.45395827,-0.319059,5.827725,2.459679,-3.5933714,2.4594429,-3.3785424,-2.4608474,-4.142229,0.7083346,5.35244,2.4569933,-6.176962,-0.3510191,-0.8706054,-5.3096223,-0.15413208,-3.5198362,-1.8037232,0.19169487,1.0267044,-3.143478,-2.2905397,1.6616757,-0.021283306,2.2477732,-0.00832303,0.68901545,-2.4195175,3.022065,1.3732214,2.4124393,-1.141497,0.41688913,0.59586614,-1.5694456,5.7914467,-3.0617626,-2.8596215,0.36627626,-3.1952243,2.9068644,-0.15659413,-1.9487376,-1.2356348,-4.81,3.9511642,-2.2589073,-1.212814,0.024588726,-0.15082799,-0.3183214,-1.0024766,-0.8105787,2.8351645,0.5848685,-1.2585229,5.7310843,-0.32632622
man,-0.3660889,-4.1165123,-0.8371651,0.9721352,-0.71140677,0.51036274,-0.047150657,-1.5394621,-1.2448125,-0.003983243,0.5250987,0.96364117,0.20006472,2.8125677,0.867526,0.5436846,2.1295247,0.15096101,-1.9652677,-0.4159669,-0.71001107,-1.0062994,0.11975091,2.656223,2.2580123,1.1269671,-0.8197649,-0.94666195,-0.25476182,-0.66468596,-0.899103,-1.8636127,0.15834598,-1.6728426,1.376222,-2.3088655,1.6471494,1.9274251,1.4807174,1.546926,-0.6877109,1.4524306,-1.002861,-0.3093661,-0.38268676,0.73808634,-0.15076421,-2.5182316,-0.67610836,1.5996171,-0.3631244,-0.4451631,0.8410862,1.1880319,0.2150269,-0.78282213,-1.0901252,-2.5125396,0.16567479,-0.3815084,-2.1340997,-3.03867,-0.10887689,1.465893,1.2554392,-2.13047,-0.4789365,-0.17415445,1.6843684,-0.1682336,-1.23072,-0.36337447,-0.5445667,-2.6415553,0.6741364,-0.33644593,-1.4873681,-0.83794147,-0.13525316,2.4796019,1.6558678,-0.92271847,1.458353,0.26284936,-0.17772265,-1.1462634,-0.40589425,-1.4052728,-0.80201834,-1.0825717,0.91458625,2.4286563,-0.36969694,-0.098726474,0.73775405,-2.6102903,1.1649647,-0.40062046,1.130806,0.39079475,0.061498724,-0.8094464,-1.8828859,1.3656639,0.86342573,3.4135492,1.9419794,-0.92902887,1.538442,0.5009576,0.56375253,1.5122837,-0.29558915,0.22484577,1.4532814,2.089574,-0.6282485,1.5258037,0.9235242,-0.4507635,0.6367909,1.5406163,-1.2340962,0.38646016,1.6849488,-1.5628695,-0.75073653,-1.1575674
manage,-0.12651424,-4.4139524,-2.673561,-2.606655,1.1355118,-1.446834,-1.3160452,1.1279216,0.8729816,0.3750959,-0.21777655,-0.8485185,1.9699488,-0.27374187,-1.6099486,-1.9901985,0.86721885,2.039696,1.4388053,3.2555473,2.1353533,1.2069974,0.45697978,1.609152,1.1849654,0.1037441,-0.78671646,1.2092502,0.57847935,-1.8277541,-1.6234357,-0.83554995,1.0029444,-2.5235636,-2.124839,-3.1463509,2.8371308,0.93725675,-0.67957985,-0.7119995,-1.0317676,-0.33278644,0.9147228,2.5555134,-0.4782586,1.2601396,1.8420256,0.024571497,1.3235921,1.221501,2.2352626,0.9883025,0.17654209,-0.18446867,-1.7140335,-2.537765,-1.0927817,-4.936824,0.17854965,2.5387275,-0.35891774,0.06414385,1.2926077,-0.4494436,-1.2170908,-1.4041598,0.38910112,2.3269565,0.13306518,2.4061654,-1.9685464,-2.309636,-0.15460232,-0.016304282,0.6807098,2.8137329,1.2812423,0.3847596,-0.8095563,1.7904279,-0.8076332,0.74512994,0.8508001,0.19555078,-0.31636563,-0.77322614,0.52768415,-3.4328945,0.83409953,-2.024135,-2.7075856,2.2181823,2.0051973,0.72351843,-1.7897415,-0.5140304,-2.8221686,0.6688392,0.086308554,0.66202396,-0.5391409,2.116913,2.1007352,1.1028024,-0.25637016,2.4279253,1.0880295,-2.1176019,1.2629623,1.4946849,-0.567627,0.32740128,0.13640793,1.5685583,-0.2429422,0.42424774,1.0189692,0.10076641,2.3679602,1.502645,-0.09137445,-1.3961241,1.4496537,-1.2998731,-2.4292877,-0.94355947,-2.6406956,-0.38376626
managed,-1.1886938,-3.7822952,-2.3052526,1.7282518,-0.111208126,0.11141661,0.023667939,-1.2778264,2.8849437,0.8272126,1.4162543,1.6465405,0.16688924,-0.37294474,-0.20298453,3.2295337,1.1815003,0.88740927,0.9084479,1.9144607,-0.7558641,1.4513224,1.1072049,0.42222482,3.427071,1.6219625,0.7485281,-0.50843424,-0.8689378,-0.24398915,-0.73074347,0.6206915,-1.1391975,-0.84855956,-0.41030946,0.5058616,1.066782,0.31254476,-0.11013046,-0.24122015,-0.79037124,0.8663489,1.5431705,-0.6106076,0.22286536,2.7575567,0.62653285,-0.4052433,-1.7526281,2.516493,1.8292383,-0.200037,-2.577742,0.7166284,-0.8474985,-2.2722993,0.42447343,-2.4359741,-1.5659963,-0.8833443,0.55724186,-1.7547485,1.5851747,-1.2571623,1.0122863,-1.1099418,-0.43864787,2.5477362,1.8449088,0.7681852,-2.102391,1.5593232,-0.51053935,-0.47663715,0.05358606,-0.2737841,0.9645589,0.50370294,1.2235982,2.627492,-1.152912,1.6141968,0.19369903,1.8641696,-1.0573142,-2.853435,-1.4253315,-1.9671884,-1.777472,-0.6282291,-0.07907441,1.2878402,2.1311934,0.54882383,-1.0555061,1.6567982,-0.4391699,-1.1118923,1.4765415,-0.42695013,-1.9686909,-1.5781078,-0.30392745,-0.55192024,1.771321,0.6499282,0.42275247,-1.6394836,0.93360025,0.64058965,-1.8806145,-1.4963578,-2.9834208,-0.89092463,1.0179794,-1.233556,0.6013323,-0.061223768,-0.42758375,-0.45853508,0.13172984,1.1088603,0.11325742,-1.5781269,1.5432729,-0.7807821,-0.28302163,-0.34400165
manager,8.933968,-5.7682176,0.37241074,-9.128695,4.4681463,-2.744203,-5.413191,-0.98758614,-1.2556738,2.6155028,-1.4777368,3.501297,3.8233657,-8.734052,-1.3465259,4.087681,-5.2986145,-5.6938987,-1.4978156,9.490772,-0.52640504,1.903356,0.9736581,0.29967284,4.278698,4.966946,-0.39103895,2.3360944,-9.137583,7.5308347,0.6437658,5.34298,-0.06175811,-2.9146206,-9.503661,-1.5242867,-1.1854274,0.16810751,1.7549258,0.7942749,3.6889052,-1.5294648,-2.0980163,-0.52977943,2.4371345,-1.7470496,-3.440771,0.66809916,-5.7358084,-1.2330865,3.1952674,7.2271132,-1.9863943,2.9073937,2.4798346,1.875121,0.71428865,-5.3869653,1.179606,4.2179146,3.2292042,-5.9190564,-3.9563048,-2.2910488,-2.6854372,2.0375144,-3.3513136,-2.1178193,7.613008,-1.3468068,-2.8988519,2.0525541,1.7083795,-2.1686542,-1.6191643,-5.344936,12.279156,-0.17456125,8.1214905,-1.5006657,4.710765,-3.5891504,1.0171047,0.7553909,-3.1641958,-2.059082,1.101786,1.0775799,-2.8530931,0.31063125,4.2199845,1.2152406,6.7282968,-0.49422958,-2.2997928,-8.284177,-1.6328998,-2.2096698,-1.7654327,4.887009,-1.7473068,-5.803847,3.3967404,4.565982,5.3623915,-3.4186182,1.0736158,3.0992584,-2.3333995,0.08171971,8.7244425,-2.4324296,0.027896749,1.8635895,-4.1316447,6.3923926,-0.30573916,-2.8727763,5.979626,-0.99704343,-9.767996,-6.2107716,-0.7755526,-1.3740972,0.17138202,4.67897,3.4661047,-3.6529028
managing,-1.3081053,-5.4820447,-0.13204959,1.6317341,2.6079843,-0.35328937,2.6699908,1.5108982,1.2026364,0.05534528,2.5345507,-3.3017037,3.565347,-5.9265914,-0.76883894,-2.9880788,-0.33731285,1.7341418,0.8052253,3.711148,2.6885362,4.343181,7.257955,-0.67234725,7.2933083,-0.26177144,-4.6676464,-3.1751735,-3.394506,-0.9846341,-2.4820344,2.1468043,-1.1907818,-4.7777267,0.22970857,-1.1782851,1.0585668,-0.3571785,-0.23487908,-1.679172,1.7236918,2.2197187,-1.2775656,0.3742985,1.946932,3.3879712,0.76464206,3.503389,-1.7978206,3.176292,-1.7304051,0.4734452,-5.2394404,-2.292241,-2.2343218,-4.231854,-2.354108,-3.0905106,0.8974865,5.393135,-0.20834687,0.07924554,3.2250307,-2.0785296,-2.8031757,-0.054753274,-5.7199564,-1.5925369,-0.3459598,2.790952,0.8904456,-0.46589366,-0.26883274,-3.758082,-0.36738798,-5.087181,-2.1779382,2.8284059,-3.9137564,4.28705,1.5322914,-2.6305513,1.7433237,-3.5565524,-2.267415,2.1068006,-1.8344675,0.26003686,-0.50218266,-1.658218,2.0811856,-1.1621025,0.6062197,0.14265169,2.3471289,2.8916557,-1.695536,-0.64896905,0.8481682,-4.375147,-5.768316,-0.36353773,1.8862425,-3.0061693,-3.4917657,-2.5980031,3.1382508,-0.036716603,0.32941395,-4.027164,0.868132,1.3038076,-1.0442849,-2.5388813,2.7376232,1.240919,1.1562375,0.58500427,3.1615272,1.2080021,0.051256828,-5.3857775,-2.8257542,-1.4355999,-2.388928,0.71484756,2.5368063,4.269065
mandrake,4.3149533,3.4516263,1.0921153,-3.8225913,-0.48575112,-4.9976993,-10.788063,4.5149965,2.33334,4.638435,1.9391596,5.8527694,-2.3018932,-3.4958355,-7.4135747,2.4519546,4.615697,3.0487459,-3.0988367,2.8700018,-0.90524393,3.7107444,0.9081839,1.2048715,2.0083308,-3.61323,2.5608041,-2.1682444,9.852319,1.4986724,-4.692478,0.5717272,-0.9255055,-2.9515886,-0.90697855,6.9942927,-0.6164463,4.3432803,0.76703924,1.4268631,0.3365017,-7.1991196,-3.3772612,2.2699912,1.3888705,-2.9999206,-3.1811876,8.689103,4.998409,-5.3335543,-0.30578855,4.1568775,-6.4798527,-1.6588807,2.2714005,-2.8863692,-0.4899716,-0.4870313,2.310344,-3.8980758,-10.604132,5.1500688,-3.5234118,4.2781134,7.501368,4.506296,8.182089,8.495499,9.564279,8.85826,-4.8711286,2.041157,-0.7518828,1.6442252,3.4020426,-0.5806232,-1.3594468,2.1191833,-2.486727,-6.9549704,-1.4791166,-1.5461227,3.4813142,1.5504507,-5.605169,-2.1178641,2.857347,1.0527105,-7.482392,-2.024129,-3.0518324,1.8783854,-7.290397,-7.1897483,0.46895048,-4.1371913,3.7973843,6.1195784,-1.8218427,-2.1068974,-2.4865777,-1.1982416,-0.93430156,-6.3995147,-0.29975826,1.236967,-1.8130767,1.6957287,-3.2379243,-1.1570985,-2.8903995,6.281239,4.027299,-2.0834715,1.0671839,0.24757078,4.636932,-6.314348,1.453821,2.6009073,-9.689244,-5.7434254,4.508647,5.617788,8.456732,-0.5581334,-2.4651654,0.9599308
mandrakes,-1.4691882,-8.82961,-0.7677504,3.3377876,2.9407558,7.8049893,-0.9783644,1.6849579,-0.67871875,2.223731,0.6486305,2.7500355,-2.5816872,-7.003508,1.9876213,0.78836375,-3.4085622,0.9217167,-0.45323512,0.8929247,-2.3947155,3.181662,2.9315317,-3.0583289,3.090934,3.9944043,-3.8308394,1.2276474,6.259987,4.4970675,-3.2604058,0.2808777,6.1026263,-0.7780851,-1.921725,3.8180606,-3.4099212,3.3372748,2.416691,0.9419352,-4.3698516,-2.5570593,0.019224837,2.4718802,3.7054417,-7.7448826,-10.225919,4.320507,-1.8521533,4.066842,4.1957164,4.0010767,-3.6856897,-0.12436859,-5.4397607,-1.5963843,-1.5907248,-3.5466309,-3.35574,-0.7905307,-0.8769078,-3.756572,-1.5237455,1.1004769,10.604755,3.8269074,2.8768299,-3.1354575,-4.010634,2.9273717,2.0284796,1.2974364,-0.1471038,2.0652213,-2.8623855,-3.7363584,2.0711017,7.524207,-6.1019063,-0.51428676,-0.4637746,0.063037194,7.2890124,7.1695733,-2.263631,3.0720258,2.0297463,-0.24973832,-3.0441234,-0.3910999,5.760502,3.3131912,2.119814,3.131113,-1.2336113,2.235682,-2.3853188,-4.032996,9.418612,-2.2440693,5.1367707,-1.151643,3.4729412,-6.4013553,2.7566106,0.7558041,-2.6179094,-4.9765453,3.269127,-0.16506112,1.4955561,4.568777,0.1709208,-3.0694327,1.7970961,0.2058265,-1.6765414,9.522353,-4.2744217,-7.5427833,-2.4008298,-8.653199,7.6028714,-5.044752,-5.583683,4.0736985,0.0532543,-5.9327807
mane,-3.8786364,-4.803663,5.432595,1.8569258,-0.7640163,-3.3650846,-0.10137283,5.0483394,-2.0759723,1.9889953,-7.3035574,-0.7774655,2.377293,9.866039,4.8978252,7.3464212,-0.75219554,-5.568295,-0.5313042,3.2170904,-1.3523806,1.9896413,-2.5710042,-1.1638659,5.011978,1.5605832,-1.8303967,-0.2982419,7.610946,-3.5368452,-0.9595679,-0.5492017,5.2535324,1.815426,2.2749317,1.8292075,5.226565,2.465347,0.76126814,-1.884847,-1.3262506,4.806475,-4.5414453,1.8100348,-3.164885,-4.2525654,-4.469131,-3.6792989,-2.4123554,-0.968342,-1.7843546,10.114476,-4.037776,0.93707275,-2.4547029,-0.9287019,-13.368451,-1.8842853,-3.1836379,-2.0204983,3.464377,-0.15899992,-0.8947235,-1.0342395,-11.384517,6.119342,1.4498924,-4.4051585,3.133574,0.76968944,-2.9957194,8.164695,-1.1711161,3.8626604,-1.2243282,-4.8759866,-2.9952905,2.420244,-7.472407,-2.5091417,0.2906939,4.416603,2.502953,-0.06628094,1.5694536,2.4957404,3.892022,-7.831834,-5.4820952,3.448049,4.471038,0.2903349,-3.2083063,-4.3416624,3.7236588,-2.3897166,-2.928066,4.9815173,9.970496,2.6966653,5.1366005,-2.0493197,0.67762315,-1.3205599,-1.0483088,1.4491537,-2.29625,4.9516964,-3.4580045,5.102227,3.0877545,-1.2888606,1.197265,8.756115,2.3821094,2.1528354,6.5228558,5.2959576,-5.6821237,-3.2741473,-3.9078548,7.738665,-9.10048,1.6507362,-1.2195209,2.290628,-6.4334655,4.04673
mangled,6.9243097,-2.624095,0.92401344,3.6321216,-3.874753,-4.84859,3.454053,-3.2554336,-8.515076,-1.5252115,3.0361152,-2.7664003,0.39639822,2.4224923,-1.6327645,-5.321531,5.3607183,2.8231728,6.735292,6.732422,3.1995847,-4.8211145,-2.430878,2.507143,4.8434286,-1.5727315,1.8756456,-1.763156,6.3400497,-2.8494496,1.5499998,2.332554,1.0209804,-3.0330427,-0.46369997,-0.066839986,3.8699727,-1.4255672,0.1834404,7.544565,6.104823,-2.269244,-1.6886847,4.5646763,0.43518338,-1.7979702,2.0162497,-3.0753815,-3.3290489,4.2037864,2.7966404,-0.9007155,-2.7458599,9.758263,0.0629418,9.496671,-0.44331405,-3.9243717,-4.9859676,6.384736,0.6623822,3.306992,-9.155507,-3.5611844,4.2760983,5.2565284,-2.86808,-10.631837,-5.7054114,2.9462044,3.7238834,-6.57334,-0.36772898,0.66664124,0.69096684,1.0573686,-4.758516,1.2811722,1.354939,-3.159276,1.7793319,-3.9401252,1.9354446,-5.724673,0.8736677,-3.4718885,5.444353,1.0326759,-6.4436765,7.509909,0.95858544,-5.8818674,0.2170806,-3.2649446,-1.9773523,1.6279496,0.032271337,7.4278092,5.0200334,-1.050965,2.4176683,6.6366906,-0.5428186,-4.502411,1.0762507,-2.6021051,-2.25996,1.337535,0.6879033,-1.6382068,2.8280642,-1.906701,2.556487,-1.7435546,-0.7037938,-2.6803324,9.4259,4.0217433,7.098237,6.294917,-2.0649552,3.9913964,-3.2845356,-9.197618,-1.7305509,13.191391,-3.3030677,1.4649956
maniac,4.7371964,-0.21271968,1.8046305,-6.7224574,3.3343322,-2.084137,-11.062603,-7.6525135,2.08166,-0.010615744,-0.5553141,-0.7746834,-0.7145357,3.0123675,3.7390757,0.56757236,-5.569246,5.5953417,2.8777854,-2.0129242,-7.2966,-0.6727208,3.1910274,-1.8118893,-3.126221,-2.3370278,1.0020448,-1.316858,-4.99702,5.181748,-3.8332276,-2.122031,1.5550387,-4.4751525,-1.3867025,-2.169792,4.4169087,-2.3937063,0.95711166,6.0365033,-2.7663116,-4.0759583,9.132239,4.190223,5.8538904,3.4370375,-3.1662,5.6466002,-1.332014,-8.314387,-3.6640284,4.3852763,-0.91599315,1.5835178,-8.266492,-5.2555594,5.6728272,1.360319,5.501103,-5.7240324,-3.2311158,2.848154,-1.2622663,3.5209382,2.3675075,0.9806076,5.9092555,-1.5741185,0.95949167,3.7571619,1.6859914,4.7221384,-2.102238,-3.8662736,2.0835457,2.9756646,1.4637305,6.372293,0.39638302,5.1344724,-7.0057874,-1.3878229,0.9159051,-0.13040566,6.823562,-3.4480157,0.17729358,5.487305,-2.3396435,-0.94910175,-6.429913,8.020034,-9.695844,-1.7758077,1.1991835,5.2654123,2.2283452,3.1198905,-4.9835443,5.160073,-4.7020097,-0.7761055,2.5451624,-2.6755304,-1.5312637,2.2484295,-2.183415,-4.0214195,-4.312014,5.8434033,1.3826256,-0.14598225,-0.60441536,-0.66901845,5.349048,4.905739,3.4218738,2.986764,-1.1539835,-0.4672753,-4.3595486,-2.453252,5.7326345,-6.864199,4.6826997,1.1164836,4.7149897,3.466691
manic,-0.14437537,-1.9415915,6.1446195,0.8148072,0.58695656,-1.1997797,1.1526233,-5.492996,-2.1435971,4.602903,8.180407,-4.3386908,-0.7020851,2.4318857,7.064175,-7.6078734,-4.239718,-8.118268,-4.361779,-2.5997434,0.113377206,-5.0916624,-4.09278,3.8564215,-1.4056016,0.9804274,-2.097374,-0.43078047,-2.1195798,2.2936282,4.810255,-0.13023561,-1.0607995,2.0483594,0.57283705,0.2556136,2.4417884,-3.433486,-0.85034317,-0.561249,1.7249539,1.0141864,3.1635954,-0.15153365,0.3416186,-5.2334847,3.178031,1.3859986,-2.8914402,-2.5129306,1.8050865,-6.224127,-5.725993,-2.3296738,-1.0478197,-1.6837479,3.0697336,-5.3574734,0.86318487,6.7960353,9.599371,3.7152905,-2.6432433,-0.60445964,-6.7120285,-5.6403103,1.3300976,2.6301763,-3.153555,0.7555218,-4.6593313,-2.566601,6.9922523,3.2644632,-1.4377061,-4.158024,-0.8143042,3.2423575,5.2974405,-0.7168724,-4.807807,-2.7879202,-4.9760756,-0.96527386,7.662846,-0.27947423,-2.0097148,-0.8187432,-5.2805567,-3.2725728,1.0671359,5.669255,-0.7958022,5.8813753,4.666454,-3.9950376,-8.838278,-4.9801755,0.9802709,3.7484694,6.8527045,-5.2801023,2.578141,6.6495275,2.5571957,-3.3523417,3.444273,-1.9469429,4.189318,-6.4614525,-0.033536404,0.035715796,6.700425,0.8477789,-4.6807103,6.864785,2.6682925,-3.4765115,2.5880992,4.6110115,-3.4705276,-0.49199677,-0.6540537,6.364306,-7.2970014,-2.9772587,1.6150448,2.615945
